program_id,university_name,university_type,partnership_status,partner_name,country,city,world_ranking,program_name,field_of_study,specialization,course_duration_months,min_gpa,min_percentage,last_education_required,work_experience_required,min_work_experience_years,specific_background_required,english_test_required,ielts_overall,toefl_overall,pte_overall,duolingo_overall,moi_accepted,gre_required,gmat_required,tuition_fee_usd,tuition_fee_eur,application_fee_eur,scholarships_available,scholarship_details,scholarship_amount_max,living_cost_estimate_eur,intake_spring,intake_summer,intake_fall,intake_winter,fall_deadline,visa_success_rate,job_placement_rate,post_study_work_visa,university_website,program_website,,,,
PROG668,ICD Business School Paris,Private,Partnered,MSM,France,Paris,1001,MSc in International Trade & Business Development,Business Administration,International Trade,15,3.0,70,Bachelor's,No,0,Business preferred,Yes,6.5,80,58,110,Yes,No,No,13900,12800,75,Yes,Excellence & Mobility Scholarship,4000,11000,No,No,Yes,No,06/30,89,86,2 years,https://www.icd-business-school.fr/en/,https://www.icd-business-school.fr/en/programs/msc-international-trade-business-development,,,,
PROG669,ICD Business School Paris,Private,Partnered,MSM,France,Paris,1001,MSc in Luxury & Fashion Management,Marketing,Luxury Brand Management,15,3.0,70,Bachelor's,No,0,Marketing or Business,Yes,6.5,80,58,110,Yes,No,No,14900,13800,75,Yes,Talent & Merit Scholarship,5000,11000,No,No,Yes,No,06/30,89,86,2 years,https://www.icd-business-school.fr/en/,https://www.icd-business-school.fr/en/programs/msc-luxury-fashion-management,,,,
PROG670,ICD Business School Paris,Private,Partnered,MSM,France,Paris,1001,MBA in International Business,Business Administration,Global Management,12,3.0,70,Bachelor's,Yes,3,Business or related,Yes,6.5,80,58,110,Yes,No,No,16900,15600,75,Yes,Professional Excellence Scholarship,6000,11000,No,No,Yes,No,06/30,89,86,2 years,https://www.icd-business-school.fr/en/,https://www.icd-business-school.fr/en/,,,,
PROG671,ICN Business School,Private,Partnered,MSM,France,Nancy,101-150,Bachelor in Management (English Track),Business Administration,International Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,110,Yes,No,No,10800,10000,100,Yes,Ambition; Merit up to 20%,2000,10000,Yes,No,Yes,No,06/30,92,89,2 years,https://www.icn-artem.com/en/,https://www.icn-artem.com/en/programs/bachelor-management,,,,
PROG672,ICN Business School,Private,Partnered,MSM,France,Nancy,101-150,Master in Management (Grande École),Business Administration,General Management & Majors,24,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,80,58,110,Yes,No,No,19000,17500,100,Yes,Excellence; Early Bird up to 15%,3000,10000,No,No,Yes,No,06/30,92,89,2 years,https://www.icn-artem.com/en/,https://www.icn-artem.com/en/,,,,
PROG673,ICN Business School,Private,Partnered,MSM,France,Nancy,101-150,MSc in International Business Development,Business Administration,Global Strategy & Trade,12,3.0,70,Bachelor's,No,0,Business preferred,Yes,6.5,80,58,110,Yes,No,No,19000,17500,100,Yes,Merit; Diversity up to 20%,4000,10000,No,No,Yes,No,06/30,92,89,2 years,https://www.icn-artem.com/en/,https://www.icn-artem.com/en/programs/msc-international-business-development,,,,
PROG674,ICN Business School,Private,Partnered,MSM,France,Nancy,101-150,MSc in Purchasing & Supply Chain,Supply Chain,Global Logistics & Procurement,12,3.0,70,Bachelor's,No,0,Business or Logistics,Yes,6.5,80,58,110,Yes,No,No,19000,17500,100,Yes,Excellence; Ambition up to 10%,2000,10000,No,No,Yes,No,06/30,92,89,2 years,https://www.icn-artem.com/en/,https://www.icn-artem.com/en/programs/msc-purchasing-supply-chain,,,,
PROG675,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,MSc in Information Technology (System Integration and Project Management),Information Technology,System Integration & Project Management,18,3.0,70,Bachelor's,No,0,IT or Engineering,Yes,6.5,85,58,110,Yes,No,No,8700,8000,0,Yes,Eiffel; ISEP Merit up to 5000,5000,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/msc-information-technology,,,,
PROG676,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,MSc in Information Technology (Networks and Telecommunications),Information Technology,Networks & Telecommunications,18,3.0,70,Bachelor's,No,0,IT or Engineering,Yes,6.5,85,58,110,Yes,No,No,8700,8000,0,Yes,Eiffel; Regional up to 10000,10000,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/msc-information-technology,,,,
PROG677,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,MSc in Information Technology (Information Systems),Information Technology,Information Systems,18,3.0,70,Bachelor's,No,0,IT or Engineering,Yes,6.5,85,58,110,Yes,No,No,8700,8000,0,Yes,Merit & Innovation Grants up to 8000,8000,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/msc-information-technology,,,,
PROG678,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,MSc in Electronics & Telecommunications (Electronics for Systems),Electronics,Electronics for Systems,18,3.0,70,Bachelor's,No,0,Electronics or Engineering,Yes,6.5,85,58,110,Yes,No,No,8700,8000,0,Yes,Excellence Scholarship up to 10000,10000,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/msc-electronics-telecommunications,,,,
PROG679,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,MSc in Electronics & Telecommunications (Telecommunications and Wireless Networks),Electronics,Telecommunications & Wireless,18,3.0,70,Bachelor's,No,0,Electronics or Engineering,Yes,6.5,85,58,110,Yes,No,No,8700,8000,0,Yes,Excellence Scholarship up to 10000,10000,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/msc-electronics-telecommunications,,,,
PROG680,Institut Supérieur d'Électronique de Paris (ISEP),Private,Partnered,MSM,France,Paris,501-600,Diplôme d'Ingénieur in Electronics (English Track),Engineering,Electronics Engineering,36,3.0,70,Bachelor's,No,0,Engineering background,Yes,6.5,85,58,110,Yes,No,No,11200,10300,0,Yes,Family & Merit Scholarship up to 500,500,12000,No,No,Yes,No,05/31,92,88,2 years,https://www.isep.fr/en/,https://www.isep.fr/en/programs/diplome-ingenieur-electronics,,,,
PROG681,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,Master in Management (Grande École Programme),Business Administration,General Management & Specializations,24,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,85,58,110,Yes,No,No,17900,16500,90,Yes,Excellence up to €7000; Early Bird,7000,12000,No,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/,,,,
PROG682,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,MSc in International Business & Digital Transformation,Business & Digital,Digital Strategy & Innovation,15,3.0,70,Bachelor's,No,0,Business or IT preferred,Yes,6.5,85,58,110,Yes,No,No,15900,14700,90,Yes,Merit & Digital Talent Scholarship,5000,12000,No,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/program/msc-international-business-digital,,,,
PROG683,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,Bachelor in International Business (Full English Track),Business Administration,International Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,78,50,110,Yes,No,No,12500,11500,90,Yes,Merit & International Scholarship,3000,12000,Yes,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/program/bachelor-international-business,,,,
PROG684,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,MSc in Financial & Risk Management,Finance,Financial Risk & Analysis,15,3.0,70,Bachelor's,No,0,Finance or Business,Yes,6.5,85,58,110,Yes,No,No,15900,14700,90,Yes,Excellence Scholarship,5000,12000,No,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/program/msc-financial-risk-management,,,,
PROG685,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,MSc in Luxury Management & Marketing,Marketing,Luxury Brand Management,15,3.0,70,Bachelor's,No,0,Marketing or Business,Yes,6.5,85,58,110,Yes,No,No,15900,14700,90,Yes,Merit Scholarship,5000,12000,No,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/program/msc-luxury-management-marketing,,,,
PROG686,Institut Supérieur du Commerce de Paris - ISC Paris,Private,Partnered,MSM,France,Paris,301-350,MBA in International Business,MBA,Global Management,12,3.0,70,Bachelor's,Yes,3,Business or related,Yes,6.5,85,58,110,Yes,No,No,23400,21600,90,Yes,Professional Merit Scholarship,up to 5000,12000,No,No,Yes,No,06/30,92,90,2 years,https://www.iscparis.com/en/,https://www.iscparis.com/en/,,,,
PROG687,Institute of Management of Healthcare Industries (IMIS),Private,Partnered,MSM,France,Paris,1001,MSc in Management of Healthcare Industries,Healthcare Management,Healthcare Business & Innovation,12,3.0,70,Bachelor's,No,0,Healthcare or Business preferred,Yes,6.5,80,58,110,Yes,No,No,14900,13800,100,Yes,Excellence & Sector Scholarship up to 5000,5000,12000,No,No,Yes,No,06/30,88,85,2 years,https://www.imis.fr/en/,https://www.imis.fr/en/programs/msc-healthcare-management,,,,
PROG688,Institute of Management of Healthcare Industries (IMIS),Private,Partnered,MSM,France,Paris,1001,MSc in Pharmaceutical Industry Management,Healthcare Management,Pharma Business & Regulation,12,3.0,70,Bachelor's,No,0,Pharma or Business,Yes,6.5,80,58,110,Yes,No,No,14900,13800,100,Yes,Merit & Pharma Talent up to 4000,4000,12000,No,No,Yes,No,06/30,88,85,2 years,https://www.imis.fr/en/,https://www.imis.fr/en/programs/msc-pharma-management,,,,
PROG689,Institute of Management of Healthcare Industries (IMIS),Private,Partnered,MSM,France,Paris,1001,MSc in Medical Devices & Health Tech Management,Healthcare Management,MedTech Innovation,12,3.0,70,Bachelor's,No,0,Engineering or Business,Yes,6.5,80,58,110,Yes,No,No,14900,13800,100,Yes,Innovation Excellence up to 5000,5000,12000,No,No,Yes,No,06/30,88,85,2 years,https://www.imis.fr/en/,https://www.imis.fr/en/programs/msc-medtech-management,,,,
PROG690,Institute of Social Management - Human Resources (IGS-RH),Private,Partnered,MSM,France,Paris,1001,Bachelor in Human Resources Management (English Track),Human Resources,International HR & Talent Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,110,Yes,No,No,9900,9150,60,Yes,Merit & HR Talent Scholarship,3000,11000,Yes,No,Yes,No,06/30,88,85,2 years,https://www.igs-rh.fr/en/,https://www.igs-rh.fr/en/programs/bachelor-human-resources,,,,
PROG691,Institute of Social Management - Human Resources (IGS-RH),Private,Partnered,MSM,France,Paris,1001,MSc in International Human Resources Management,Human Resources,Global HR & Organizational Development,15,3.0,70,Bachelor's,No,0,HR or Business preferred,Yes,6.5,80,58,110,Yes,No,No,13500,12500,60,Yes,Excellence & Professional Scholarship,4000,11000,No,No,Yes,No,06/30,88,85,2 years,https://www.igs-rh.fr/en/,https://www.igs-rh.fr/en/programs/msc-international-hr-management,,,,
PROG692,Institute of Social Management - Human Resources (IGS-RH),Private,Partnered,MSM,France,Paris,1001,MSc in HR Strategy & Transformation,Human Resources,Strategic HR & Change Management,15,3.0,70,Bachelor's,No,0,Business or HR,Yes,6.5,80,58,110,Yes,No,No,13500,12500,60,Yes,Merit & Diversity Scholarship,4000,11000,No,No,Yes,No,06/30,88,85,2 years,https://www.igs-rh.fr/en/,https://www.igs-rh.fr/en/programs/msc-hr-strategy-transformation,,,,
PROG693,Institute of Social Management - Human Resources (IGS-RH),Private,Partnered,MSM,France,Paris,1001,MBA in International HR Management,Business Administration,Global HR Leadership,12,3.0,70,Bachelor's,Yes,3,HR or Business,Yes,6.5,80,58,110,Yes,No,No,16900,15600,60,Yes,Executive Excellence Scholarship,5000,11000,No,No,Yes,No,06/30,88,85,2 years,https://www.igs-rh.fr/en/,https://www.igs-rh.fr/en/,,,,
PROG694,IPAG Business School - Nice,Private,Partnered,MSM,France,Nice,301-350,BBA in International Business,Business Administration,International Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,78,50,110,Yes,No,No,10900,10100,75,Yes,Merit & Early Bird up to 30%,3000,11000,Yes,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/programmes/bba-international,,,,
PROG695,IPAG Business School - Nice,Private,Partnered,MSM,France,Nice,301-350,MSc International Business Management,Business Administration,Global Strategy & Marketing,15,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,85,58,110,Yes,No,No,13900,12800,75,Yes,Excellence Scholarship up to 40%,5000,11000,No,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/programmes/msc-international-business-management,,,,
PROG696,IPAG Business School - Nice,Private,Partnered,MSM,France,Nice,301-350,MBA in Energy & Sustainable Development,Business Administration,Energy Transition & Sustainability,12,3.0,70,Bachelor's,Yes,3,Business or Engineering,Yes,6.5,85,58,110,Yes,No,No,16900,15600,75,Yes,Excellence Scholarship up to 50%,8000,11000,No,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/,,,,
PROG697,IPAG Business School - Paris,Private,Partnered,MSM,France,Paris,301-350,BBA in International Business,Business Administration,International Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,78,50,110,Yes,No,No,10900,10100,75,Yes,Merit & Early Bird up to 30%,3000,12000,Yes,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/programmes/bba-international,,,,
PROG698,IPAG Business School - Paris,Private,Partnered,MSM,France,Paris,301-350,MSc International Business Management,Business Administration,Global Strategy & Marketing,15,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,85,58,110,Yes,No,No,13900,12800,75,Yes,Excellence Scholarship up to 40%,5000,12000,No,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/programmes/msc-international-business-management,,,,
PROG699,IPAG Business School - Paris,Private,Partnered,MSM,France,Paris,301-350,MBA in Energy & Sustainable Development,Business Administration,Energy Transition & Sustainability,12,3.0,70,Bachelor's,Yes,3,Business or Engineering,Yes,6.5,85,58,110,Yes,No,No,16900,15600,75,Yes,Excellence Scholarship up to 50%,8000,12000,No,No,Yes,No,06/30,90,87,2 years,https://www.ipag.edu/en/,https://www.ipag.edu/en/,,,,
PROG700,IPI Paris - School of Computer Science,Private,Partnered,MSM,France,Paris,501-600,Bachelor in Computer Science (English Track),Computer Science,Software Development,36,2.8,65,High School Diploma,No,0,STEM preferred,Yes,6.0,72,50,110,Yes,No,No,11900,11000,100,Yes,Merit & Solidarity Scholarship up to 2000,2000,12000,Yes,No,Yes,No,06/30,92,88,2 years,https://www.ipi-ecole.fr/en/,https://www.ipi-ecole.fr/en/programs/bachelor-computer-science,,,,
PROG701,IPI Paris - School of Computer Science,Private,Partnered,MSM,France,Paris,501-600,MSc in Cybersecurity & Digital Security,Computer Science,Cybersecurity,24,3.0,70,Bachelor's,No,0,IT or Engineering,Yes,6.5,85,58,110,Yes,No,No,14900,13800,100,Yes,Excellence & Exchange Scholarship up to 3000,3000,12000,No,No,Yes,No,06/30,92,88,2 years,https://www.ipi-ecole.fr/en/,https://www.ipi-ecole.fr/en/programs/msc-cybersecurity,,,,
PROG702,IPI Paris - School of Computer Science,Private,Partnered,MSM,France,Paris,501-600,MSc in Data Science & AI,Data Science,AI & Machine Learning,24,3.0,70,Bachelor's,No,0,CS or Maths,Yes,6.5,85,58,110,Yes,No,No,14900,13800,100,Yes,Family Advantage & Merit Scholarship up to 2500,2500,12000,No,No,Yes,No,06/30,92,88,2 years,https://www.ipi-ecole.fr/en/,https://www.ipi-ecole.fr/en/programs/msc-data-science-ai,,,,
PROG703,IPI Paris - School of Computer Science,Private,Partnered,MSM,France,Paris,501-600,Professional Certification in Cloud Computing,Information Technology,Cloud & DevOps,12,3.0,70,Bachelor's,No,0,IT background,Yes,6.0,72,50,110,Yes,No,No,9900,9150,100,Yes,Erasmus+ & Excellence Scholarship up to 1500,1500,12000,Yes,No,Yes,No,06/30,92,88,2 years,https://www.ipi-ecole.fr/en/,https://www.ipi-ecole.fr/en/programs/certification-cloud-computing,,,,
PROG704,ISTEC Business School,Private,Partnered,MSM,France,Paris,351-400,Bachelor in Management (English Track),Business Administration,International Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,110,Yes,No,No,8400,7770,100,Yes,Merit & Early Bird up to 30%,2500,11000,Yes,No,Yes,No,06/30,90,87,2 years,https://istec.fr/en/,https://istec.fr/en/programs/bachelor-management,,,,
PROG705,ISTEC Business School,Private,Partnered,MSM,France,Paris,351-400,Grande École Program (English Track),Business Administration,General Management & Specializations,24,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,85,58,110,Yes,No,No,12980,12000,100,Yes,Excellence up to 50%,6000,11000,No,No,Yes,No,06/30,90,87,2 years,https://istec.fr/en/,https://istec.fr/en/,,,,
PROG706,ISTEC Business School,Private,Partnered,MSM,France,Paris,351-400,MBA in International Business (English),Business Administration,Global Strategy,12,3.0,70,Bachelor's,Yes,3,Business preferred,Yes,6.5,85,58,110,Yes,No,No,8880,8200,100,Yes,Professional Merit up to 40%,3500,11000,No,No,Yes,No,06/30,90,87,2 years,https://istec.fr/en/,https://istec.fr/en/,,,,
PROG707,ISTEC Business School,Private,Partnered,MSM,France,Paris,351-400,MSc in Digital Marketing & Communication,Marketing,Digital Strategy,12,3.0,70,Bachelor's,No,0,Marketing preferred,Yes,6.5,85,58,110,Yes,No,No,12980,12000,100,Yes,Digital Talent Scholarship up to 4000,4000,11000,No,No,Yes,No,06/30,90,87,2 years,https://istec.fr/en/,https://istec.fr/en/programs/msc-digital-marketing,,,,
